demande_id,region,prefecture,commune,quartier,type_document,categorie_document,nombre_demandes,delai_traitement_jours,taux_rejet,date_demande,motif_demande,statut_demande,canal_demande,age_demandeur,sexe_demandeur,commune_id,latitude,longitude,altitude_m,superficie_km2_x,population_densite,code_postal,type_commune,distance_capitale_km,zone_climatique,population,superficie_km2_y,densite,taux_urbanisation,taux_alphabétisation,age_median,nombre_menages,revenu_moyen_fcfa,pib_par_habitant_fcfa,taux_chomage,taux_pauvrete,acces_electricite,acces_eau_potable,acces_internet,indice_developpement,score_education,score_sante,nombre_ecoles,nombre_hopitaux,nombre_banques,mois,nom_mois,jour_semaine,est_weekend
D519,KARA,KOZAH,KARA,Hedzranawoé,Passeport,Voyage,101,22,0.1,2023-05-10,Page pleine,En cours,En ligne,18,F,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,5,May,Wednesday,False
D520,KARA,BINAH,PAGOUDA,Kwé,Livre de famille,Civil,101,43,0.03,2023-03-22,Nouveau mariage,En cours,Guichet,84,M,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,3,March,Wednesday,False
D521,KARA,KOZAH,KARA,Kodjoviakopé,Casier judiciaire,Judiciaire,174,39,0.09,2023-04-16,Concours,Traitee,En ligne,21,F,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,4,April,Sunday,True
D522,PLATEAUX,OGOU,ATAKPAME,Kodjoviakopé,Casier judiciaire,Judiciaire,76,18,0.03,2023-12-09,Concours,Traitee,Guichet,72,M,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,12,December,Saturday,True
D523,MARITIME,GOLFE,LOME,Bè,Certificat de nationalité,Identité,58,24,0.07,2023-04-11,Première demande,Rejetée,En ligne,68,M,COM010,6.6952,1.4561,69.0,190.0,4690.0,BP 137,Urbaine,68.0,Côtière,424644.0,482.0,881.0,0.95,0.83,23.0,71055.0,372987.0,,,,,,,,,,,,,4,April,Tuesday,False
D524,SAVANES,OTI,MANGO,Adidogomé,Casier judiciaire,Judiciaire,100,17,0.11,2023-09-22,Voyage,Rejetée,En ligne,23,F,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,9,September,Friday,False
D525,SAVANES,TONE,DAPAONG,Hôpital,Certificat de nationalité,Identité,66,5,0.12,2023-03-28,Perte,Traitee,En ligne,31,F,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,3,March,Tuesday,False
D526,PLATEAUX,OGOU,ATAKPAME,Hedzranawoé,Certificat de nationalité,Identité,177,16,0.12,2023-07-22,Première demande,Traitee,Guichet,33,F,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,7,July,Saturday,True
D527,KARA,BINAH,PAGOUDA,Amoutivé,Casier judiciaire,Judiciaire,51,21,0.06,2023-07-18,Emploi,En cours,En ligne,74,F,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,7,July,Tuesday,False
D528,MARITIME,GOLFE,TOKOIN,Hôpital,Certificat de nationalité,Identité,125,37,0.03,2023-10-14,Première demande,Rejetée,Guichet,33,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,October,Saturday,True
D529,MARITIME,GOLFE,TOKOIN,Hôpital,Casier judiciaire,Judiciaire,194,3,0.11,2023-02-21,Emploi,Rejetée,Guichet,36,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,February,Tuesday,False
D530,SAVANES,TONE,DAPAONG,Kodjoviakopé,Passeport,Voyage,130,32,0.02,2023-09-14,Perte,Rejetée,En ligne,28,M,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,9,September,Thursday,False
D531,CENTRALE,TCHAOUDJO,SOKODE,Kodjoviakopé,Certificat de nationalité,Identité,162,39,0.11,2023-01-31,Perte,Traitee,Guichet,62,M,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,1,January,Tuesday,False
D532,MARITIME,LACS,ANEHO,Kodjoviakopé,Passeport,Voyage,95,35,0.02,2023-04-07,Voyage,Traitee,En ligne,51,M,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,4,April,Friday,False
D533,KARA,BINAH,PAGOUDA,Hedzranawoé,Livre de famille,Civil,122,19,0.14,2023-05-04,Détérioration,En cours,En ligne,82,M,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,5,May,Thursday,False
D534,KARA,BINAH,PAGOUDA,Kwé,Passeport,Voyage,138,43,0.11,2023-03-10,Page pleine,Traitee,En ligne,32,M,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,3,March,Friday,False
D535,MARITIME,LACS,ANEHO,Kodjoviakopé,Certificat de nationalité,Identité,73,34,0.09,2023-02-27,Concours,Traitee,Guichet,65,M,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,2,February,Monday,False
D536,SAVANES,TONE,DAPAONG,Amoutivé,Acte de naissance,Civil,21,36,0.04,2023-03-18,Reconstitution,Rejetée,En ligne,90,F,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,3,March,Saturday,True
D537,KARA,BINAH,PAGOUDA,Agoè,Carte d'identité,Identité,191,1,0.09,2023-09-22,Perte,En cours,En ligne,22,F,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,9,September,Friday,False
D538,MARITIME,LACS,ANEHO,Kodjoviakopé,Casier judiciaire,Judiciaire,182,17,0.09,2023-11-13,Voyage,Traitee,Guichet,49,F,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,11,November,Monday,False
D539,KARA,BINAH,PAGOUDA,Tokoin,Acte de naissance,Civil,72,5,0.1,2023-10-23,Perte,Traitee,En ligne,48,M,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,10,October,Monday,False
D540,KARA,BINAH,PAGOUDA,Amoutivé,Livre de famille,Civil,80,25,0.07,2023-07-19,Perte,En cours,Guichet,67,M,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,7,July,Wednesday,False
D541,PLATEAUX,KLOTO,KPALIME,Bè,Carte d'identité,Identité,187,32,0.04,2023-07-23,Vol,En cours,Guichet,90,M,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,7,July,Sunday,True
D542,CENTRALE,SOTOUBOUA,SOTOUBOUA,Hôpital,Passeport,Voyage,106,45,0.09,2023-10-16,Page pleine,Rejetée,Guichet,59,F,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,10,October,Monday,False
D543,CENTRALE,TCHAOUDJO,SOKODE,Golfe,Passeport,Voyage,38,43,0.1,2023-11-14,Expiration,Rejetée,Guichet,90,F,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,11,November,Tuesday,False
D544,CENTRALE,TCHAOUDJO,SOKODE,Kodjoviakopé,Certificat de nationalité,Identité,104,10,0.09,2023-09-03,Concours,Traitee,Guichet,47,M,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,9,September,Sunday,True
D545,PLATEAUX,HAHO,NOTSE,Hôpital,Casier judiciaire,Judiciaire,35,38,0.02,2023-04-15,Emploi,En cours,En ligne,87,F,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,4,April,Saturday,True
D546,PLATEAUX,HAHO,NOTSE,Amoutivé,Passeport,Voyage,59,44,0.14,2023-10-29,Expiration,Traitee,Guichet,72,F,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,10,October,Sunday,True
D547,PLATEAUX,OGOU,ATAKPAME,Kwé,Livre de famille,Civil,133,16,0.02,2023-06-24,Nouveau mariage,Rejetée,Guichet,58,M,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,6,June,Saturday,True
D548,MARITIME,VO,VOGAN,Golfe,Passeport,Voyage,155,3,0.15,2023-12-31,Voyage,Traitee,En ligne,86,M,COM001,6.2295,1.504,19.0,343.0,35.0,BP 272,Rurale,34.0,Côtière,48777.0,478.0,102.0,0.33,0.76,19.0,8590.0,78348.0,,,,,,,,,,,,,12,December,Sunday,True
D549,CENTRALE,TCHAOUDJO,SOKODE,Bè,Acte de naissance,Civil,73,42,0.05,2023-03-03,Reconstitution,Rejetée,Guichet,58,F,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,3,March,Friday,False
D550,PLATEAUX,OGOU,ATAKPAME,Amoutivé,Acte de naissance,Civil,157,12,0.04,2023-01-07,Detérioré,Rejetée,Guichet,61,M,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,1,January,Saturday,True
D551,MARITIME,VO,VOGAN,Bè,Livre de famille,Civil,56,19,0.06,2023-11-13,Détérioration,Rejetée,Guichet,48,F,COM001,6.2295,1.504,19.0,343.0,35.0,BP 272,Rurale,34.0,Côtière,48777.0,478.0,102.0,0.33,0.76,19.0,8590.0,78348.0,,,,,,,,,,,,,11,November,Monday,False
D552,KARA,KOZAH,KARA,Hôpital,Carte d'identité,Identité,151,28,0.11,2023-04-18,Première demande,En cours,En ligne,71,M,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,4,April,Tuesday,False
D553,MARITIME,LACS,ANEHO,Kwé,Livre de famille,Civil,13,26,0.09,2023-12-19,Nouveau mariage,Rejetée,En ligne,22,F,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,12,December,Tuesday,False
D554,KARA,BINAH,PAGOUDA,Nyékonakpoé,Acte de naissance,Civil,195,45,0.12,2023-09-21,Reconstitution,Rejetée,Guichet,41,M,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,9,September,Thursday,False
D555,SAVANES,OTI,MANGO,Nyékonakpoé,Livre de famille,Civil,168,26,0.09,2023-05-26,Perte,Traitee,Guichet,64,M,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,5,May,Friday,False
D556,SAVANES,TONE,DAPAONG,Tokoin,Acte de naissance,Civil,169,13,0.01,2023-06-13,Perte,Rejetée,En ligne,71,F,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,6,June,Tuesday,False
D557,CENTRALE,TCHAOUDJO,SOKODE,Nyékonakpoé,Livre de famille,Civil,195,37,0.08,2023-09-07,Perte,En cours,Guichet,24,F,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,9,September,Thursday,False
D558,PLATEAUX,HAHO,NOTSE,Kwé,Carte d'identité,Identité,148,28,0.11,2023-10-26,Expiration,Rejetée,En ligne,27,M,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,10,October,Thursday,False
D559,SAVANES,OTI,MANGO,Kwé,Certificat de nationalité,Identité,109,21,0.02,2023-08-27,Concours,Rejetée,En ligne,61,M,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,8,August,Sunday,True
D560,CENTRALE,TCHAOUDJO,SOKODE,Adidogomé,Carte d'identité,Identité,94,45,0.12,2023-03-08,Perte,Rejetée,Guichet,54,F,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,3,March,Wednesday,False
D561,CENTRALE,TCHAOUDJO,SOKODE,Hôpital,Casier judiciaire,Judiciaire,86,12,0.11,2023-08-22,Emploi,Rejetée,En ligne,73,F,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,8,August,Tuesday,False
D562,CENTRALE,SOTOUBOUA,SOTOUBOUA,Golfe,Passeport,Voyage,91,26,0.05,2023-04-03,Voyage,Traitee,En ligne,75,F,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,4,April,Monday,False
D563,PLATEAUX,HAHO,NOTSE,Adidogomé,Passeport,Voyage,77,45,0.01,2023-06-19,Page pleine,Traitee,Guichet,50,F,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,6,June,Monday,False
D564,SAVANES,TONE,DAPAONG,Kodjoviakopé,Certificat de nationalité,Identité,30,23,0.01,2023-07-05,Perte,En cours,En ligne,70,M,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,7,July,Wednesday,False
D565,SAVANES,TONE,DAPAONG,Nyékonakpoé,Certificat de nationalité,Identité,39,8,0.15,2023-06-17,Concours,En cours,En ligne,47,M,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,6,June,Saturday,True
D566,MARITIME,GOLFE,LOME,Kwé,Passeport,Voyage,182,44,0.0,2023-07-09,Expiration,En cours,En ligne,59,M,COM010,6.6952,1.4561,69.0,190.0,4690.0,BP 137,Urbaine,68.0,Côtière,424644.0,482.0,881.0,0.95,0.83,23.0,71055.0,372987.0,,,,,,,,,,,,,7,July,Sunday,True
D567,KARA,BINAH,PAGOUDA,Kwé,Acte de naissance,Civil,153,2,0.09,2023-06-08,Perte,En cours,En ligne,18,F,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,6,June,Thursday,False
D568,KARA,BINAH,PAGOUDA,Hedzranawoé,Acte de naissance,Civil,125,11,0.03,2023-12-19,Erreur,En cours,En ligne,29,M,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,12,December,Tuesday,False
D569,CENTRALE,TCHAOUDJO,SOKODE,Kwé,Passeport,Voyage,115,31,0.05,2023-04-05,Perte,Rejetée,Guichet,48,M,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,4,April,Wednesday,False
D570,KARA,KOZAH,KARA,Amoutivé,Acte de naissance,Civil,62,43,0.14,2023-07-22,Perte,En cours,En ligne,77,M,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,7,July,Saturday,True
D571,CENTRALE,SOTOUBOUA,SOTOUBOUA,Golfe,Acte de naissance,Civil,42,15,0.11,2023-12-30,Perte,Traitee,En ligne,52,M,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,12,December,Saturday,True
D572,SAVANES,OTI,MANGO,Nyékonakpoé,Livre de famille,Civil,74,43,0.03,2023-05-02,Détérioration,Rejetée,Guichet,87,M,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,5,May,Tuesday,False
D573,KARA,KOZAH,KARA,Kodjoviakopé,Livre de famille,Civil,42,23,0.06,2023-03-06,Nouveau mariage,En cours,En ligne,28,F,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,3,March,Monday,False
D574,PLATEAUX,KLOTO,KPALIME,Nyékonakpoé,Carte d'identité,Identité,43,11,0.1,2023-04-13,Détérioration,Traitee,En ligne,20,M,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,4,April,Thursday,False
D575,PLATEAUX,KLOTO,KPALIME,Amoutivé,Acte de naissance,Civil,33,18,0.15,2023-08-19,Perte,En cours,Guichet,42,F,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,8,August,Saturday,True
D576,SAVANES,OTI,MANGO,Bè,Certificat de nationalité,Identité,115,43,0.06,2023-02-01,Première demande,Rejetée,En ligne,82,M,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,2,February,Wednesday,False
D577,SAVANES,TONE,DAPAONG,Tokoin,Carte d'identité,Identité,57,41,0.02,2023-02-05,Expiration,En cours,En ligne,87,M,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,2,February,Sunday,True
D578,PLATEAUX,OGOU,ATAKPAME,Amoutivé,Livre de famille,Civil,48,4,0.03,2023-11-27,Détérioration,Traitee,En ligne,20,F,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,11,November,Monday,False
D579,PLATEAUX,OGOU,ATAKPAME,Agoè,Acte de naissance,Civil,177,2,0.09,2023-10-23,Reconstitution,Traitee,En ligne,32,M,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,10,October,Monday,False
D580,SAVANES,TONE,DAPAONG,Tokoin,Passeport,Voyage,46,42,0.07,2023-12-20,Page pleine,Rejetée,Guichet,89,M,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,12,December,Wednesday,False
D581,KARA,KOZAH,KARA,Kodjoviakopé,Livre de famille,Civil,73,3,0.12,2023-05-11,Détérioration,En cours,Guichet,33,M,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,5,May,Thursday,False
D582,CENTRALE,SOTOUBOUA,SOTOUBOUA,Bè,Livre de famille,Civil,79,29,0.09,2023-02-10,Nouveau mariage,Traitee,En ligne,54,F,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,2,February,Friday,False
D583,KARA,KOZAH,KARA,Bè,Casier judiciaire,Judiciaire,157,31,0.04,2023-12-21,Emploi,En cours,En ligne,44,F,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,12,December,Thursday,False
D584,MARITIME,ZIO,TSEVIE,Bè,Casier judiciaire,Judiciaire,143,19,0.02,2023-02-07,Emploi,Traitee,En ligne,29,F,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,,,,,,,,,,,,,2,February,Tuesday,False
D585,KARA,BINAH,PAGOUDA,Nyékonakpoé,Livre de famille,Civil,55,23,0.04,2023-07-02,Nouveau mariage,En cours,En ligne,22,M,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,7,July,Sunday,True
